PLOT,SUBP,TREE,INVYR,LAT,LON,ELEV,SPCD,COMMON_NAME,GENUS,SPECIES,DIA,HT,ACTUALHT,MORTCFAL,TPAMORT_UNADJ,GROWCFAL,TPAGROW_UNADJ,CDIEBKCD,TRANSCD,DRYBIO_STUMP,DRYBIO_BOLE,DRYBIO_TOP,DRYBIO_BG,CARBON_AG,CARBON_BG,P3PANEL,CN,PLT_CN
347,2,15,2004,44.971296,-72.441627,887,762,black cherry,Prunus,serotina,6.2,30,30,,,,,15,30,11.362197,105.898577,43.733771,32.038025,80.497273,16.019013,1,6.21975E+13,5.59676E+13
347,2,15,2004,44.971296,-72.441627,887,762,black cherry,Prunus,serotina,6.2,30,30,,,,,15,30,11.362197,105.898577,43.733771,32.038025,80.497273,16.019013,1,6.21975E+13,5.59676E+13
347,2,16,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,6.4,48,48,,,,,0,25,4.793314,70.272118,14.591748,21.022323,44.82859,10.511162,1,6.21975E+13,5.59676E+13
347,2,16,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,6.4,48,48,,,,,0,25,4.793314,70.272118,14.591748,21.022323,44.82859,10.511162,1,6.21975E+13,5.59676E+13
347,2,16,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,6.4,48,48,,,,,0,25,4.793314,70.272118,14.591748,21.022323,44.82859,10.511162,1,6.21975E+13,5.59676E+13
347,2,17,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,8.8,53,53,,,,,0,20,11.530659,202.760359,38.453429,58.298682,126.372224,29.149341,1,6.21975E+13,5.59676E+13
347,2,17,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,8.8,53,53,,,,,0,20,11.530659,202.760359,38.453429,58.298682,126.372224,29.149341,1,6.21975E+13,5.59676E+13
347,2,17,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,8.8,53,53,,,,,0,20,11.530659,202.760359,38.453429,58.298682,126.372224,29.149341,1,6.21975E+13,5.59676E+13
347,2,18,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,5.5,44,44,,,,,0,15,3.718864,49.823549,10.904747,15.26378,32.22358,7.63189,1,6.21975E+13,5.59676E+13
347,2,18,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,5.5,44,44,,,,,0,15,3.718864,49.823549,10.904747,15.26378,32.22358,7.63189,1,6.21975E+13,5.59676E+13
347,2,18,2004,44.971296,-72.441627,887,12,balsam fir,Abies,balsamea,5.5,44,44,,,,,0,15,3.718864,49.823549,10.904747,15.26378,32.22358,7.63189,1,6.21975E+13,5.59676E+13
347,2,19,2004,44.971296,-72.441627,887,97,red spruce,Picea,rubens,5.9,44,44,,,,,0,20,5.521145,70.614097,14.603544,21.386469,45.369393,10.693235,1,6.21975E+13,5.59676E+13
347,2,19,2004,44.971296,-72.441627,887,97,red spruce,Picea,rubens,5.9,44,44,,,,,0,20,5.521145,70.614097,14.603544,21.386469,45.369393,10.693235,1,6.21975E+13,5.59676E+13
347,2,19,2004,44.971296,-72.441627,887,97,red spruce,Picea,rubens,5.9,44,44,,,,,0,20,5.521145,70.614097,14.603544,21.386469,45.369393,10.693235,1,6.21975E+13,5.59676E+13
347,3,1,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2.3,22,22,,,,,,,,,,2.634515,5.927842,1.317258,1,6.21975E+13,5.59676E+13
347,3,1,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2.3,22,22,,,,,,,,,,2.634515,5.927842,1.317258,1,6.21975E+13,5.59676E+13
347,3,1,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2.3,22,22,,,,,,,,,,2.634515,5.927842,1.317258,1,6.21975E+13,5.59676E+13
347,3,2,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2.1,20,20,,,,,,,,,,2.129897,4.706028,1.064949,1,6.21975E+13,5.59676E+13
347,3,2,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2.1,20,20,,,,,,,,,,2.129897,4.706028,1.064949,1,6.21975E+13,5.59676E+13
347,3,2,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2.1,20,20,,,,,,,,,,2.129897,4.706028,1.064949,1,6.21975E+13,5.59676E+13
347,3,3,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.7,19,19,,,,,,,,,,1.30641,2.740272,0.653205,1,6.21975E+13,5.59676E+13
347,3,3,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.7,19,19,,,,,,,,,,1.30641,2.740272,0.653205,1,6.21975E+13,5.59676E+13
347,3,3,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.7,19,19,,,,,,,,,,1.30641,2.740272,0.653205,1,6.21975E+13,5.59676E+13
347,3,4,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.4,16,16,,,,,,,,,,0.839954,1.651455,0.419977,1,6.21975E+13,5.59676E+13
347,3,4,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.4,16,16,,,,,,,,,,0.839954,1.651455,0.419977,1,6.21975E+13,5.59676E+13
347,3,4,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.4,16,16,,,,,,,,,,0.839954,1.651455,0.419977,1,6.21975E+13,5.59676E+13
347,3,5,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.6,19,19,,,,,,,,,,1.137158,2.342466,0.568579,1,6.21975E+13,5.59676E+13
347,3,5,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.6,19,19,,,,,,,,,,1.137158,2.342466,0.568579,1,6.21975E+13,5.59676E+13
347,3,5,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.6,19,19,,,,,,,,,,1.137158,2.342466,0.568579,1,6.21975E+13,5.59676E+13
347,3,6,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2,16,16,,,,,,,,,,1.901327,4.156328,0.950664,1,6.21975E+13,5.59676E+13
347,3,6,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2,16,16,,,,,,,,,,1.901327,4.156328,0.950664,1,6.21975E+13,5.59676E+13
347,3,6,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,2,16,16,,,,,,,,,,1.901327,4.156328,0.950664,1,6.21975E+13,5.59676E+13
347,3,7,2004,44.971296,-72.441627,887,763,chokecherry,Prunus,virginiana,1.1,12,12,,,,,,,,,,0.491275,0.857237,0.245638,1,6.21976E+13,5.59676E+13
347,3,7,2004,44.971296,-72.441627,887,763,chokecherry,Prunus,virginiana,1.1,12,12,,,,,,,,,,0.491275,0.857237,0.245638,1,6.21976E+13,5.59676E+13
347,3,7,2004,44.971296,-72.441627,887,763,chokecherry,Prunus,virginiana,1.1,12,12,,,,,,,,,,0.491275,0.857237,0.245638,1,6.21976E+13,5.59676E+13
347,3,8,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.1,12,12,,,,,,,,,,0.491275,0.857237,0.245638,1,6.21976E+13,5.59676E+13
347,3,8,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.1,12,12,,,,,,,,,,0.491275,0.857237,0.245638,1,6.21976E+13,5.59676E+13
347,3,8,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.1,12,12,,,,,,,,,,0.491275,0.857237,0.245638,1,6.21976E+13,5.59676E+13
347,3,9,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.3,13,13,,,,,,,,,,0.711198,1.355793,0.355599,1,6.21976E+13,5.59676E+13
347,3,9,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.3,13,13,,,,,,,,,,0.711198,1.355793,0.355599,1,6.21976E+13,5.59676E+13
347,3,9,2004,44.971296,-72.441627,887,356,serviceberry spp.,Amelanchier,spp.,1.3,13,13,,,,,,,,,,0.711198,1.355793,0.355599,1,6.21976E+13,5.59676E+13
347,3,10,2004,44.971296,-72.441627,887,972,American elm,Ulmus,americana,6.7,40,40,,,,,20,40,10.364762,110.384535,43.460094,32.529179,82.104696,16.26459,1,6.21976E+13,5.59676E+13
347,3,10,2004,44.971296,-72.441627,887,972,American elm,Ulmus,americana,6.7,40,40,,,,,20,40,10.364762,110.384535,43.460094,32.529179,82.104696,16.26459,1,6.21976E+13,5.59676E+13
347,3,10,2004,44.971296,-72.441627,887,972,American elm,Ulmus,americana,6.7,40,40,,,,,20,40,10.364762,110.384535,43.460094,32.529179,82.104696,16.26459,1,6.21976E+13,5.59676E+13
347,3,11,2004,44.971296,-72.441627,887,379,gray birch,Betula,populifolia,5.2,42,42,,,,,5,30,4.260666,50.123553,26.177638,16.222795,40.280929,8.111398,1,6.21976E+13,5.59676E+13
347,3,11,2004,44.971296,-72.441627,887,379,gray birch,Betula,populifolia,5.2,42,42,,,,,5,30,4.260666,50.123553,26.177638,16.222795,40.280929,8.111398,1,6.21976E+13,5.59676E+13
347,3,11,2004,44.971296,-72.441627,887,379,gray birch,Betula,populifolia,5.2,42,42,,,,,5,30,4.260666,50.123553,26.177638,16.222795,40.280929,8.111398,1,6.21976E+13,5.59676E+13
347,4,1,2004,44.971296,-72.441627,887,762,black cherry,Prunus,serotina,6.1,44,44,,,,,30,30,9.26743,85.278157,35.719099,25.948799,65.132343,12.9744,1,6.21976E+13,5.59676E+13
347,4,1,2004,44.971296,-72.441627,887,762,black cherry,Prunus,serotina,6.1,44,44,,,,,30,30,9.26743,85.278157,35.719099,25.948799,65.132343,12.9744,1,6.21976E+13,5.59676E+13
347,4,1,2004,44.971296,-72.441627,887,762,black cherry,Prunus,serotina,6.1,44,44,,,,,30,30,9.26743,85.278157,35.719099,25.948799,65.132343,12.9744,1,6.21976E+13,5.59676E+13
347,4,2,2004,44.971296,-72.441627,887,972,American elm,Ulmus,americana,6.7,,38,,,,,,,10.050679,107.039561,42.143126,31.54345,79.616683,15.771725,1,6.21976E+13,5.59676E+13
347,4,2,2004,44.971296,-72.441627,887,972,American elm,Ulmus,americana,6.7,,38,,,,,,,10.050679,107.039561,42.143126,31.54345,79.616683,15.771725,1,6.21976E+13,5.59676E+13
347,4,2,2004,44.971296,-72.441627,887,972,American elm,Ulmus,americana,6.7,,38,,,,,,,10.050679,107.039561,42.143126,31.54345,79.616683,15.771725,1,6.21976E+13,5.59676E+13
1012,1,1,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,12.2,42,42,,,,,5,30,7.274675,129.980731,21.946698,36.287017,79.601052,18.143509,1,6.21987E+13,5.59688E+13
1012,1,3,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,7.6,48,48,,,,,0,25,17.055832,203.994554,72.854499,57.834966,146.952443,28.917483,1,6.21987E+13,5.59688E+13
1012,1,5,2004,44.83145,-72.059351,1180,972,American elm,Ulmus,americana,14.2,,10,,,,,,,1.877252,33.329379,7.732461,8.259656,21.469546,4.129828,1,6.21987E+13,5.59688E+13
1012,1,6,2004,44.83145,-72.059351,1180,972,American elm,Ulmus,americana,16.6,,6,,,,,,,12.392135,241.879197,51.553263,58.607855,152.912298,29.303928,1,6.21987E+13,5.59688E+13
1012,1,7,2004,44.83145,-72.059351,1180,741,balsam poplar,Populus,balsamifera,17,,30,,,,,,,27.629998,762.315183,171.384047,184.132154,480.664614,92.066077,1,6.21987E+13,5.59688E+13
1012,1,8,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,8,50,50,,,,,0,20,19.767805,245.36847,84.17842,68.569151,174.657348,34.284576,1,6.21987E+13,5.59688E+13
1012,1,9,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,6,40,40,,,,,5,25,9.752072,97.455652,42.392143,29.831338,74.799934,14.915669,1,6.21987E+13,5.59688E+13
1012,1,10,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,9.7,56,56,,,,,5,25,30.108489,427.412656,127.138159,113.831608,292.329652,56.915804,1,6.21987E+13,5.59688E+13
1012,1,11,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,11.5,41,41,,,,,5,20,18.478079,376.270893,67.396626,105.533485,231.072799,52.766743,1,6.21987E+13,5.59688E+13
1012,1,12,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,9.1,32,32,,,,,0,20,8.278338,134.547706,24.543958,38.551176,83.685001,19.275588,1,6.21987E+13,5.59688E+13
1012,1,13,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,6.2,40,40,,,,,10,35,11.115378,113.988119,48.189345,34.485395,86.646421,17.242698,1,6.21987E+13,5.59688E+13
1012,1,16,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,7.7,48,48,,,,,0,30,8.373389,136.580007,26.820511,39.867995,85.886954,19.933998,1,6.21987E+13,5.59688E+13
1012,1,17,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,5.4,27,27,,,,,0,25,2.709849,35.904908,7.912042,11.034213,23.2634,5.517107,1,6.21987E+13,5.59688E+13
1012,2,1,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,2.4,17,17,,,,,,,,,,2.196582,4.189906,1.098291,1,6.21987E+13,5.59688E+13
1012,2,3,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,10.5,44,44,,,,,10,30,13.21088,225.029793,39.422729,63.603061,138.831701,31.801531,1,6.21987E+13,5.59688E+13
1012,2,4,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,12.8,52,52,,,,,0,25,20.659736,374.725827,62.599467,104.239496,228.992515,52.119748,1,6.21987E+13,5.59688E+13
1012,2,5,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,9.8,68,68,,,,,0,20,11.794299,196.441395,35.068626,55.875475,121.65216,27.937738,1,6.21987E+13,5.59688E+13
1012,2,6,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,5.4,30,30,,,,,30,15,2.392316,32.291886,7.16072,9.923867,20.922461,4.961934,1,6.21987E+13,5.59688E+13
1012,2,7,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,13.9,68,68,,,,,0,20,23.191581,431.519796,70.864568,119.349152,262.787973,59.674576,1,6.21987E+13,5.59688E+13
1012,2,8,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,11.2,61,61,,,,,0,20,15.250673,265.213581,45.700665,74.546484,163.08246,37.273242,1,6.21987E+13,5.59688E+13
1012,2,9,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,8.2,46,46,,,,,10,20,7.553747,118.539003,22.345625,34.347718,74.219188,17.173859,1,6.21987E+13,5.59688E+13
1012,2,10,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,7.5,44,44,,,,,10,35,5.375484,81.801004,15.897973,23.954967,51.537231,11.977484,1,6.21987E+13,5.59688E+13
1012,2,12,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,14.4,44,44,,,,,20,20,26.111329,491.139814,80.102681,135.523181,298.676912,67.761591,1,6.21987E+13,5.59688E+13
1012,2,14,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,6.9,31,31,,,,,40,35,4.39235,64.904894,13.005407,19.213209,41.151326,9.606605,1,6.21987E+13,5.59688E+13
1012,2,15,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,8.8,50,50,,,,,0,25,8.848248,142.20868,26.208758,40.888558,88.632843,20.444279,1,6.21987E+13,5.59688E+13
1012,2,16,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,12.4,58,58,,,,,0,20,18.593129,333.913027,56.173107,93.104588,204.339632,46.552294,1,6.21987E+13,5.59688E+13
1012,2,17,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,10.8,58,58,,,,,10,25,13.83973,237.890694,41.370896,67.072712,146.55066,33.536356,1,6.21987E+13,5.59688E+13
1012,2,18,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,10.5,66,66,,,,,0,20,13.21088,225.029793,39.422729,63.603061,138.831701,31.801531,1,6.21987E+13,5.59688E+13
1012,2,19,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,7.6,42,42,,,,,5,30,6.371945,97.412493,18.843848,28.480169,61.314143,14.240085,1,6.21988E+13,5.59688E+13
1012,2,20,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,12.8,58,58,,,,,0,25,19.606762,355.626999,59.408931,98.926672,217.321346,49.463336,1,6.21988E+13,5.59688E+13
1012,2,21,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,10.8,56,56,,,,,10,25,37.291946,568.725533,157.139178,148.006305,381.578329,74.003153,1,6.21988E+13,5.59688E+13
1012,2,22,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,10.6,,40,,,,,,,29.984971,451.688352,126.377183,118.001504,304.025253,59.000752,1,6.21988E+13,5.59688E+13
1012,2,23,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,7.6,34,34,,,,,5,25,6.371945,97.412493,18.843848,28.480169,61.314143,14.240085,1,6.21988E+13,5.59688E+13
1012,2,24,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,12.3,60,60,,,,,5,35,18.343407,328.593088,55.378922,91.677182,201.157709,45.838591,1,6.21988E+13,5.59688E+13
1012,2,25,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,8.7,44,44,,,,,5,20,8.686445,139.073414,25.722447,40.035733,86.741153,20.017867,1,6.21988E+13,5.59688E+13
1012,2,26,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,6.1,48,48,,,,,0,20,4.69788,66.953918,14.126841,20.173372,42.88932,10.086686,1,6.21988E+13,5.59688E+13
1012,2,27,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,5.1,44,44,,,,,5,30,6.678928,58.42827,29.43698,19.066028,47.272089,9.533014,1,6.21988E+13,5.59688E+13
1012,3,1,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,3.9,32,32,,,,,,,,,,10.287508,24.914658,5.143754,1,6.21988E+13,5.59688E+13
1012,3,2,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,6.8,39,39,,,,,0,15,5.907726,89.725685,18.275053,26.613408,56.954232,13.306704,1,6.21988E+13,5.59688E+13
1012,3,3,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,10.7,60,60,,,,,15,25,31.945164,484.208479,134.622813,126.251836,325.388228,63.125918,1,6.21988E+13,5.59688E+13
1012,3,4,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,12.8,62,62,,,,,5,20,24.08816,519.529969,91.34464,144.520442,317.481385,72.260221,1,6.21988E+13,5.59688E+13
1012,3,5,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,12.3,55,55,,,,,0,15,22.712212,479.524545,84.872723,133.786926,293.55474,66.893463,1,6.21988E+13,5.59688E+13
1012,3,6,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,7.1,,40,,,,,,,6.899166,107.430426,21.595344,31.681081,67.962468,15.840541,1,6.21988E+13,5.59688E+13
1012,3,7,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,11.9,70,70,,,,,0,15,20.837293,432.199988,76.937657,120.890612,264.987469,60.445306,1,6.21988E+13,5.59688E+13
1012,3,8,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,8,50,50,,,,,5,20,9.263908,154.41469,30.008229,44.870149,96.843414,22.435075,1,6.21988E+13,5.59688E+13
1012,3,9,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,10,28,28,,,,,0,20,9.651329,161.814134,28.724494,45.938798,100.094979,22.969399,1,6.21988E+13,5.59688E+13
1012,3,10,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,14.4,48,48,,,,,0,25,24.297778,457.027907,74.539184,126.110476,277.932435,63.055238,1,6.21988E+13,5.59688E+13
1012,3,13,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,5.7,28,28,,,,,0,25,3.552179,48.623079,10.504839,14.807874,31.340049,7.403937,1,6.21988E+13,5.59688E+13
1012,4,1,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,15.3,72,72,,,,,0,15,34.586014,819.833472,140.427378,225.362742,497.423432,112.681371,1,6.21988E+13,5.59688E+13
1012,4,2,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,13,40,40,,,,,0,20,17.961972,327.36954,54.506458,90.964289,199.918985,45.482145,1,6.21988E+13,5.59688E+13
1012,4,3,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,7.5,36,36,,,,,20,30,4.996365,76.031789,14.77673,22.265484,47.902442,11.132742,1,6.21988E+13,5.59688E+13
1012,4,4,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,6.9,26,26,,,,,20,30,4.39235,64.904894,13.005407,19.213209,41.151326,9.606605,1,6.21988E+13,5.59688E+13
1012,4,5,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,7.1,27,27,,,,,0,35,4.404495,65.747792,13.034244,19.388931,41.593266,9.694466,1,6.21988E+13,5.59688E+13
1012,4,6,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,10.1,40,40,,,,,0,20,9.560477,160.811567,28.468422,45.612112,99.420233,22.806056,1,6.21988E+13,5.59688E+13
1012,4,7,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,9,36,36,,,,,0,25,8.347772,135.17748,24.741481,38.775664,84.133367,19.387832,1,6.21988E+13,5.59688E+13
1012,4,8,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,8.8,50,50,,,,,20,15,23.646927,313.973521,100.210697,85.580127,218.915573,42.790064,1,6.21988E+13,5.59688E+13
1012,4,9,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,7.2,56,56,,,,,20,30,15.922159,183.005377,68.255553,52.721326,133.591545,26.360663,1,6.21988E+13,5.59688E+13
1012,4,10,2004,44.83145,-72.059351,1180,741,balsam poplar,Populus,balsamifera,14.4,80,80,,,,,5,25,36.469084,924.876127,228.051994,228.707106,594.698603,114.353553,1,6.21988E+13,5.59688E+13
1012,4,11,2004,44.83145,-72.059351,1180,12,balsam fir,Abies,balsamea,7.1,34,34,,,,,0,20,6.077272,94.632295,19.022702,27.90693,59.866135,13.953465,1,6.21988E+13,5.59688E+13
1012,4,12,2004,44.83145,-72.059351,1180,741,balsam poplar,Populus,balsamifera,13.4,68,68,,,,,10,25,31.688289,773.964514,199.211466,193.592844,502.432135,96.796422,1,6.21988E+13,5.59688E+13
1012,4,13,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,11.5,47,47,,,,,0,20,14.419321,252.87476,43.29321,70.924313,155.293646,35.462157,1,6.21988E+13,5.59688E+13
1012,4,14,2004,44.83145,-72.059351,1180,241,northern white-cedar,Thuja,occidentalis,6.3,27,27,,,,,10,25,3.624591,51.830151,10.761806,15.541118,33.108274,7.770559,1,6.21988E+13,5.59688E+13
1012,4,15,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,1.5,20,20,,,,,,,,,,1.093864,2.205905,0.546932,1,6.21988E+13,5.59688E+13
1012,4,16,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,5.3,,35,,,,,,,6.54539,59.138633,28.752993,18.990389,47.218508,9.495195,1,6.21988E+13,5.59688E+13
1012,4,17,2004,44.83145,-72.059351,1180,543,black ash,Fraxinus,nigra,5,44,44,,,,,10,25,5.658618,48.676838,24.982591,16.019642,39.659024,8.009821,1,6.21988E+13,5.59688E+13
1065,1,1,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,3.5,36,36,,,,,,,,,,10.21601,24.455396,5.108005,1,6.22021E+13,5.59723E+13
1065,1,2,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,4.9,48,48,,,,,,,,,,22.573384,55.795951,11.286692,1,6.22021E+13,5.59723E+13
1065,1,3,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,8.8,64,64,,,,,5,25,27.397979,398.948627,129.98099,108.74189,278.163798,54.370945,1,6.22021E+13,5.59723E+13
1065,1,5,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,7.2,52,52,,,,,15,30,14.867892,189.272674,72.192614,54.526848,138.16659,27.263424,1,6.22022E+13,5.59723E+13
1065,1,6,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,6,52,52,,,,,5,20,8.429764,94.146855,41.94406,28.81851,72.26034,14.409255,1,6.22022E+13,5.59723E+13
1065,1,7,2004,44.41783,-72.378364,1556,541,white ash,Fraxinus,americana,11.5,98,98,,,,,5,30,63.00655,824.385967,207.456221,211.89171,547.424369,105.945855,1,6.22022E+13,5.59723E+13
1065,1,9,2004,44.41783,-72.378364,1556,316,red maple,Acer,rubrum,10.3,70,70,,,,,5,20,29.514471,488.649116,142.95995,128.432037,330.561769,64.216019,1,6.22022E+13,5.59723E+13
1065,1,10,2004,44.41783,-72.378364,1556,541,white ash,Fraxinus,americana,13.2,90,90,,,,,5,30,80.679321,1152.458995,266.253452,288.986861,749.695884,144.493431,1,6.22022E+13,5.59723E+13
1065,1,11,2004,44.41783,-72.378364,1556,316,red maple,Acer,rubrum,10,70,70,,,,,10,40,27.765543,452.276107,135.140086,119.636594,307.590868,59.818297,1,6.22022E+13,5.59723E+13
1065,1,12,2004,44.41783,-72.378364,1556,541,white ash,Fraxinus,americana,12.5,90,90,,,,,5,40,74.018479,1021.613878,243.931692,258.586844,669.782025,129.293422,1,6.22022E+13,5.59723E+13
1065,1,13,2004,44.41783,-72.378364,1556,541,white ash,Fraxinus,americana,7.8,70,70,,,,,20,45,27.12047,272.207099,90.459228,76.605664,194.893399,38.302832,1,6.22022E+13,5.59723E+13
1065,1,14,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,6.1,40,40,,,,,0,25,8.629662,97.567723,42.839945,29.68832,74.518665,14.84416,1,6.22022E+13,5.59723E+13
1065,2,1,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,4.4,36,36,,,,,,,,,,17.500463,42.869887,8.750232,1,6.22022E+13,5.59723E+13
1065,2,2,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,5.7,56,56,,,,,15,20,7.466279,80.23247,37.419123,25.032937,62.558936,12.516469,1,6.22022E+13,5.59723E+13
1065,2,3,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,7,52,52,,,,,20,20,13.055227,162.965015,63.620278,47.357294,119.82026,23.678647,1,6.22022E+13,5.59723E+13
1065,2,5,2004,44.41783,-72.378364,1556,318,sugar maple,Acer,saccharum,15.3,90,90,,,,,10,20,80.177688,1625.625465,369.085377,398.377552,1037.444265,199.188776,1,6.22022E+13,5.59723E+13
1065,2,6,2004,44.41783,-72.378364,1556,541,white ash,Fraxinus,americana,7.7,73,73,,,,,10,40,23.879159,237.443065,79.713948,67.06648,170.518086,33.53324,1,6.22022E+13,5.59723E+13
